goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledBlake2F/vector_7-Gas=1-16                                                            	29287695	       205.2 ns/op	         1.000 gas/op	         4.870 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_8-Gas=8000000-16                                                      	      86	  68497254 ns/op	   8000000 gas/op	       116.8 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(g1+g1=2*g1)-Gas=600-16                                      	  378616	     18955 ns/op	       600.0 gas/op	        31.65 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(2*g1+3*g1=5*g1)-Gas=600-16                                  	  284744	     19321 ns/op	       600.0 gas/op	        31.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+g1=g1)-Gas=600-16                                       	 1942358	      3064 ns/op	       600.0 gas/op	       195.8 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+inf=inf)-Gas=600-16                                     	 3009385	      1960 ns/op	       600.0 gas/op	       306.1 mgas/s	    1328 B/op	      21 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_0-Gas=600-16                                             	  277167	     19458 ns/op	       600.0 gas/op	        30.83 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-16                                             	  358008	     18456 ns/op	       600.0 gas/op	        32.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-16                                             	  285702	     19132 ns/op	       600.0 gas/op	        31.36 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-16                                             	  290059	     20795 ns/op	       600.0 gas/op	        28.85 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-16                                             	  271507	     19726 ns/op	       600.0 gas/op	        30.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-16                                             	  349479	     19993 ns/op	       600.0 gas/op	        30.01 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-16                                             	  276698	     19397 ns/op	       600.0 gas/op	        30.93 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-16                                             	  294474	     19261 ns/op	       600.0 gas/op	        31.15 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-16                                             	  279572	     20412 ns/op	       600.0 gas/op	        29.39 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-16                                             	  257448	     20502 ns/op	       600.0 gas/op	        29.26 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-16                                            	  294157	     21655 ns/op	       600.0 gas/op	        27.70 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-16                                            	  300648	     21420 ns/op	       600.0 gas/op	        28.01 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-16                                            	  262754	     20136 ns/op	       600.0 gas/op	        29.79 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-16                                            	  338996	     19997 ns/op	       600.0 gas/op	        30.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-16                                            	  281532	     19525 ns/op	       600.0 gas/op	        30.73 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-16                                            	  335172	     20003 ns/op	       600.0 gas/op	        29.99 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_16-Gas=600-16                                            	  291559	     19556 ns/op	       600.0 gas/op	        30.68 mgas/s	    1424 B/op	      23 allocs/op
